date,home_team,away_team,market,selection,line,model_probability,fair_odds,min_odds_ev5,min_odds_ev10,min_odds_ev15,source_model,model_confidence,fiabilidad_pct,fiabilidad_nivel,model_regime,poisson_weight,notes
2026-06-16,Iraq,Norway,team_goals,Norway Under,2.5,0.6742,1.483,1.557,1.631,1.706,poisson_away_goals,derived,36.1,BAJA,blend,0.6311,
2026-06-16,Iraq,Norway,total_corners,Over,8.5,0.573,1.745,1.833,1.92,2.007,poisson_approx_from_expected_corners,low,36.1,BAJA,blend,0.6311,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-16,Iraq,Norway,total_corners,Under,8.5,0.427,2.342,2.459,2.576,2.693,poisson_approx_from_expected_corners,low,36.1,BAJA,blend,0.6311,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-16,Iraq,Norway,total_corners,Over,9.5,0.4416,2.265,2.378,2.491,2.604,poisson_approx_from_expected_corners,low,36.1,BAJA,blend,0.6311,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-16,Iraq,Norway,total_corners,Under,9.5,0.5584,1.791,1.88,1.97,2.059,poisson_approx_from_expected_corners,low,36.1,BAJA,blend,0.6311,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-16,Iraq,Norway,total_corners,Over,10.5,0.3204,3.121,3.277,3.433,3.589,poisson_approx_from_expected_corners,low,36.1,BAJA,blend,0.6311,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-16,Iraq,Norway,total_corners,Under,10.5,0.6796,1.471,1.545,1.619,1.692,poisson_approx_from_expected_corners,low,36.1,BAJA,blend,0.6311,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-16,Iraq,Norway,total_goals,Over,1.5,0.7597,1.316,1.382,1.448,1.514,poisson_total_goals,low,36.1,BAJA,blend,0.6311,
2026-06-16,Iraq,Norway,total_goals,Under,1.5,0.2403,4.162,4.37,4.578,4.787,poisson_total_goals,low,36.1,BAJA,blend,0.6311,
2026-06-16,Iraq,Norway,total_goals,Over,2.5,0.4676,2.139,2.246,2.352,2.459,ensemble_over25,low,36.1,BAJA,blend,0.6311,
2026-06-16,Iraq,Norway,total_goals,Under,2.5,0.5324,1.878,1.972,2.066,2.16,ensemble_over25,low,36.1,BAJA,blend,0.6311,
2026-06-16,Iraq,Norway,total_goals,Over,3.5,0.2963,3.375,3.544,3.713,3.881,poisson_total_goals,low,36.1,BAJA,blend,0.6311,
2026-06-16,Iraq,Norway,total_goals,Under,3.5,0.7037,1.421,1.492,1.563,1.634,poisson_total_goals,low,36.1,BAJA,blend,0.6311,
2026-06-17,England,Croatia,btts,No,,0.4928,2.029,2.131,2.232,2.334,ensemble_btts,high,79.5,ALTA,xgb_lean,0.25,
